,PropertyGFATotal,SiteEnergyUse(kBtu),TotalGHGEmissions,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,distance,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9
982,-0.5079559187012676,-0.3211757508221377,-0.2030800646136918,-1.6881763443931144,-0.04707210632781032,-0.3646573564233303,0.510996176457472,0.46312135955243233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
984,-0.48444995106518185,-0.26781431689287655,-0.14543414117891892,-1.9715477724493995,-0.04707210632781032,-0.3646573564233303,-2.262193188831481,-0.4481171100670163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
985,-0.5159219661274697,-0.33390493929779913,-0.22318938990451676,-0.2083477756547366,-0.04707210632781032,-0.3646573564233303,-0.5772173719470539,-0.4620864561975704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,-0.42422663252309367,-0.05900009642129202,0.03743086394006159,0.8936522223419278,-0.04707210632781032,-0.3646573564233303,0.5812035021609898,1.665408905093092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
987,-0.48674417272392806,-0.030616855277134366,-0.013309684666419533,-0.3342906325686411,-0.04707210632781032,-0.49204245981881234,-0.893150337612884,1.6939478864410877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
988,-0.4255159066603805,-0.2638773859328888,-0.1458467646308731,-0.27131920411168886,-0.04707210632781032,-0.49204245981881234,0.6865144907162665,1.7910707803516133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
989,-0.4896462650785814,-0.28954600581553763,-0.15706041373692153,0.10650936663002464,-0.04707210632781032,-0.49204245981881234,1.142862107789132,0.9226374694630812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
992,-0.44087934828112973,-0.2828333398776,-0.1509438778608951,-1.3103477736514009,-0.04707210632781032,-0.2372722530278483,1.1077584449373732,0.30025565557371914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
993,-0.47143955729955694,0.03878019256324929,0.028899267271715205,0.07502365240154851,-0.04707210632781032,-0.49204245981881234,-2.016467548869169,0.247413098603175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
994,-0.1778527177255138,0.2284925693559513,0.24288093506159208,1.1455379361697369,-0.04707210632781032,-0.49204245981881234,-1.1037723147234375,0.19776949795053528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
997,-0.4113191846011304,-0.21589253289327426,-0.1292447386816585,0.35839508045783364,-0.04707210632781032,-0.2372722530278483,-2.191985863127963,0.06186609550818354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
998,-0.4193489604067422,-0.3082117163456307,-0.2178131490452316,0.5158236516002143,-0.04707210632781032,-0.49204245981881234,-2.2270895259797223,0.048471216970788544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,-0.41638313967267926,-0.3068313017489047,-0.18868678773082007,0.35839508045783364,-0.04707210632781032,-0.49204245981881234,0.9322401306785788,0.04018306084660267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1004,-0.49945063114159943,-0.2926141619684848,-0.20804368202102277,1.0195950792558324,-0.04707210632781032,-0.49204245981881234,-0.43680272054001834,0.0257740243731987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,-0.5047449888156291,-0.2818502149658238,-0.18559211184116386,0.10650936663002464,-0.04707210632781032,-0.49204245981881234,0.5812035021609898,0.3747623258325115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1006,-0.4879697184818053,0.005717606282138312,0.06410575651051016,-0.08240491874083211,-0.04707210632781032,-0.49204245981881234,-1.0686686518716786,-0.3538087844253603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,-0.4878863813702697,-0.3038995840521956,-0.20608978861618096,0.5787950800571665,-0.04707210632781032,-0.2372722530278483,0.7918254792715431,-0.2763853658654551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009,-0.4891560467754305,-0.2686584693650501,-0.18259452382255567,0.3269093662293575,-0.04707210632781032,-0.49204245981881234,-2.262193188831481,0.14741920998352706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,-0.4098191165934887,-0.2862820735520304,-0.2132136111543308,1.3974236499975459,-0.04707210632781032,-0.1098871496323663,0.826929142123302,0.0804699944583669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012,-0.3357961528177026,-0.28249328082590935,-0.1786746010289911,-0.11389063296930824,-0.04707210632781032,-0.49204245981881234,0.19506321079164188,0.15189273053462812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1013,-0.4538113071182505,-0.2570423814002864,-0.1678128954554918,0.7991950796564994,-0.04707210632781032,-0.49204245981881234,0.019544896532847376,0.9635517939833546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1016,-0.5165004237251878,-0.31204045910061,-0.21861412398137792,-0.08240491874083211,-0.04707210632781032,-0.3646573564233303,0.510996176457472,-0.2182714442532285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1017,-0.4357320560980453,-0.31759345500461766,-0.20619901247111003,-0.11389063296930824,-0.04707210632781032,-0.3646573564233303,0.826929142123302,-0.21806076615455444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1019,-0.46684130961600145,-0.3044548472623766,-0.2169636301735613,1.3659379357690697,-0.04707210632781032,-0.1098871496323663,1.0726547820856143,0.057820212788915734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1020,-0.5050146088823622,-0.3092108864501774,-0.2180194607712087,0.48433793737173814,-0.04707210632781032,-0.1098871496323663,0.19506321079164188,-0.006430865058976567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1021,-0.4667432659553713,-0.30206928508887987,-0.2165267347538451,0.95662365079888,-0.04707210632781032,-0.1098871496323663,0.5812035021609898,-0.02868665020048493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1022,-0.40630915354292824,-0.32885245468848184,-0.22213355930686934,-1.1529192025090202,-0.04707210632781032,-0.1098871496323663,1.21306943349265,0.10141817116152493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,-0.49945063114159943,-0.2704449655331755,-0.1822789882416495,0.13799508085850076,-0.04707210632781032,-0.3646573564233303,-1.3846016175375087,0.14374393789948095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1026,-0.5054214900739774,-0.31517309919313724,-0.2039417194692431,0.07502365240154851,-0.04707210632781032,-0.49204245981881234,0.9673437935303376,0.1182260924875209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1030,-0.4308200687004733,-0.2482384591613469,-0.17045853994155086,-1.0269763455951157,-0.04707210632781032,-0.3646573564233303,-0.26128440628122385,2.0115988799247484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1031,-0.49708287673738055,-0.29154712001639005,-0.18378385024289412,-1.0584620598235919,-0.04707210632781032,-0.2372722530278483,-0.1559734177259471,2.264400650563792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1032,-0.496509321322694,-0.3058766393063069,-0.18716978974569445,0.5158236516002143,-0.04707210632781032,-0.49204245981881234,-1.5250162689445441,0.5983223442791615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,-0.49811723735702895,-0.3345373446822905,-0.22332288572720782,0.23245222354392914,-0.04707210632781032,-0.49204245981881234,1.21306943349265,2.026560555760477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1034,-0.46100280962547424,-0.18312854737171677,-0.06803083598587023,1.2714807930836414,3.906984825208271,-0.3646573564233303,-2.1217785374244453,0.23520911179873888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1037,-0.4157654646107091,-0.28659728289248027,-0.21328642705761683,0.6102807942856426,-0.04707210632781032,-0.1098871496323663,-0.050662429170670424,-0.056244844271571365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1038,-0.41019658468691483,-0.26764031333329985,-0.20931796032852826,0.6102807942856426,-0.04707210632781032,-0.1098871496323663,0.4407888507539542,-0.07313368668860949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1040,-0.42103040918654977,-0.26989310286298335,-0.18985184218339654,-0.27131920411168886,-0.04707210632781032,-0.3646573564233303,-1.9813638860174099,-0.3356031697544407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,-0.4794791374712317,-0.28964789064218643,-0.2139296342033101,0.5787950800571665,-0.04707210632781032,-0.3646573564233303,0.2652705364951597,1.4704792580823167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1043,-0.49218559588890304,-0.32506218528115505,-0.221332584370723,0.043537938173072395,-0.04707210632781032,-0.49204245981881234,1.177965770640891,1.4984606729800694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1044,-0.40061771904334625,-0.17949374908428728,-0.12396558569342142,1.0825665077127846,-0.04707210632781032,0.01749795376311571,-2.1568822002762045,1.584691624006255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,-0.2415712927690679,-0.2386751200454977,-0.20324996838802584,0.7362236511995471,-0.04707210632781032,-0.2372722530278483,0.8971364678268199,1.4865607874050122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1047,-0.4106475855258137,-0.2618106761746294,-0.20809222595654678,0.07502365240154851,-0.04707210632781032,-0.49204245981881234,0.12485588508812408,1.4856536776207565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,-0.4732680715703098,-0.2796291621250999,-0.18361394646856005,0.7677093654280233,-0.04707210632781032,-0.2372722530278483,-0.3665953948365005,1.4745846987185285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1051,-0.4039806166029614,-0.29983424102196127,-0.17203621784608147,-1.2473763451944486,-0.04707210632781032,-0.3646573564233303,0.9322401306785788,1.98367297956838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1053,-0.4643559028190264,-0.23274359806017844,-0.1563929346234663,0.7677093654280233,-0.04707210632781032,-0.3646573564233303,0.7918254792715431,1.4527867922953037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1056,-0.4442569523898395,-0.27259946783572286,-0.2103495189584137,0.48433793737173814,-0.04707210632781032,-0.3646573564233303,0.5460998393092309,1.3875445158186381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1057,1.4228522053700918,3.6616250311759395,3.7541366074171907,0.07502365240154851,13.792127154048474,-0.49204245981881234,0.6865144907162665,1.6697932346085944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1059,-0.508750072352372,-0.10279703035401713,-0.06653810996850666,0.043537938173072395,-0.04707210632781032,-0.49204245981881234,-1.7356382460550976,0.15926380497686501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,2.287347280793674,3.811710415250859,3.705750439683624,0.012052223944596268,-0.04707210632781032,-0.2372722530278483,-0.19107708057770603,-0.5962397318438295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1061,-0.4043482803303246,-0.3209792130027468,-0.2204830654990527,0.48433793737173814,-0.04707210632781032,-0.49204245981881234,-0.43680272054001834,1.5125777866188388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,-0.48797952284786833,-0.3259400361930912,-0.2215146241289381,-0.23983348988321274,-0.04707210632781032,-0.3646573564233303,0.9322401306785788,-0.37049503594959793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,-0.2698715954099694,-0.2585320503445731,-0.20096840341839695,1.177023650398213,-0.04707210632781032,0.01749795376311571,0.826929142123302,-0.36321180787191854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1067,-0.3668661888714067,-0.2919224123003869,-0.2094271841834573,0.23245222354392914,-0.04707210632781032,-0.49204245981881234,1.0024474563820966,0.7299904412032395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1068,-0.391494756421708,0.15657865706547425,0.1723587327290731,0.95662365079888,-0.04707210632781032,-0.49204245981881234,-1.5250162689445441,0.9051547254389397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,-0.4153438768699993,-0.2243462550942563,-0.1955314826397068,1.0510807934843085,-0.04707210632781032,-0.3646573564233303,-0.2963880691329827,0.2113988372348634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1073,-0.39853429125495493,-0.19096211819827347,-0.0008703011883895997,-1.8770906297639711,-0.04707210632781032,-0.49204245981881234,-1.279290628982232,-0.7525656358475976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1074,-0.34811043659285323,-0.28186774821063987,-0.21229127637937445,0.200966509315453,-0.04707210632781032,0.2722681605540797,1.0024474563820966,-0.7283561528247965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1076,0.7313306582133048,0.6845406951062796,1.1230067580798229,-0.5861763463964501,-0.04707210632781032,-0.6194275632142944,-0.4719063833917772,-0.7384549103732628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1077,-0.5103236731054864,-0.2882503040764381,-0.14865017690738522,-0.23983348988321274,-0.04707210632781032,-0.2372722530278483,0.12485588508812408,-0.713646089984023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1080,-0.4500366261839886,-0.3220574456600125,-0.22070151320891077,0.6732522227425949,-0.04707210632781032,-0.2372722530278483,1.21306943349265,2.4052093826299403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1081,-0.5071176454028795,-0.33404062141331,-0.22090782493488786,0.4213665089147859,-0.04707210632781032,-0.49204245981881234,1.21306943349265,2.049144328127972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,-0.2887351957152161,-0.21546483288154475,-0.19839557483562392,0.7677093654280233,-0.04707210632781032,-0.3646573564233303,0.12485588508812408,0.2709722768865822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1086,-0.491357126956578,-0.28376539100303594,-0.1488686246172433,-0.14537634719778436,-0.04707210632781032,-0.2372722530278483,0.6865144907162665,-0.7019804018983509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1087,-0.43930084534498387,-0.23185867953060546,-0.08783676167967008,-1.1214334882805441,-0.04707210632781032,0.14488305715859773,-0.33149173198474163,-0.807700363290176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1088,-0.3793177337714396,-0.20765476771921987,-0.10122275190041839,-1.1214334882805441,-0.04707210632781032,0.5270383673450437,0.6865144907162665,-0.819624134768366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1091,-0.5101619010654466,-0.22557521934127206,-0.0898756069716789,0.2954236520008814,-0.04707210632781032,-0.3646573564233303,-1.1037723147234375,-0.4274256427797778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1092,-0.33468825945258157,-0.2500698192144066,-0.19466982778415545,0.6417665085141188,-0.04707210632781032,-0.1098871496323663,0.12485588508812408,-1.2788839340989702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1093,-0.4478306438198095,-0.26792968261208133,-0.19715770447976144,0.48433793737173814,-0.04707210632781032,-0.2372722530278483,-0.542113709095295,-1.3002265051673887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1095,-0.41215255571648696,-0.2722208659622867,-0.1773639147698426,-0.36577634679711724,-0.04707210632781032,-0.49204245981881234,-2.0515712117209275,0.1553737006117718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,-0.427118920511684,-0.2987812433505484,-0.18315277908108188,-0.2083477756547366,-0.04707210632781032,-0.49204245981881234,-1.876052897462133,-0.18114605315658752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,-0.37481752974851434,-0.2463472637523472,-0.15227883608780562,0.7991950796564994,-0.04707210632781032,-0.2372722530278483,0.19506321079164188,-0.4550525012142979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1101,-0.3679103538571181,-0.2738534131669953,-0.2106165106037958,-0.14537634719778436,-0.04707210632781032,-0.1098871496323663,0.7918254792715431,-0.5626511769295897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1104,-0.3345804114258884,-0.2579720981282857,-0.20729125102040047,1.1455379361697369,-0.04707210632781032,-0.2372722530278483,0.2652705364951597,-0.5858444917109822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1105,-0.49590145062678687,-0.2994836039160854,-0.1917329196849523,-0.2083477756547366,-0.04707210632781032,-0.3646573564233303,-0.4719063833917772,1.8215598407326543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,-0.49844078143710857,-0.3224134665331366,-0.20824999374699982,-0.019433490283879855,-0.04707210632781032,-0.49204245981881234,0.4407888507539542,1.8826765705373008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1110,-0.2839996869067784,-0.22369983922226494,-0.15638079863958526,-0.14537634719778436,-0.04707210632781032,-0.49204245981881234,1.1077584449373732,2.279449385578681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,-0.40377962709866955,-0.2887284311150449,-0.150664750231632,0.48433793737173814,-0.04707210632781032,-0.3646573564233303,1.21306943349265,-0.8636875120199403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1116,-0.5133189069377384,-0.31280358221241095,-0.19412370850951025,-0.7436049175388307,-0.04707210632781032,-0.3646573564233303,1.142862107789132,-0.8590166645043658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1117,-0.5087647789014665,-0.31840931048506366,-0.2067451317457552,-1.1529192025090202,-0.04707210632781032,-0.49204245981881234,-0.2963880691329827,-0.08783240419457933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,-0.4389380838006522,-0.3036026507193825,-0.21684227033475126,0.4213665089147859,-0.04707210632781032,-0.49204245981881234,-1.8058455717586155,2.2609749488416497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,-0.45888996873889387,-0.2723556849934632,-0.20127180301542205,-1.4992620590222576,-0.04707210632781032,-0.2372722530278483,0.6865144907162665,-0.10294466386302159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1120,-0.48673436835786504,-0.3099140352538099,-0.21816509257778077,-0.3342906325686411,-0.04707210632781032,-0.49204245981881234,-1.6303272574998209,0.5224103640142994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,-0.4985339229147072,-0.29477327748501403,-0.2149976007848385,0.6102807942856426,-0.04707210632781032,-0.3646573564233303,0.08975222223636517,0.5224103640142994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1122,-0.4959161571758814,-0.2805846279642182,-0.21202428473399235,0.6102807942856426,-0.04707210632781032,-0.3646573564233303,-1.595223594648062,0.5224103640142994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1123,-0.26209183093896465,-0.1210960787966972,-0.1786503290612291,-2.0030334866778756,-0.04707210632781032,-0.3646573564233303,-0.9984613261681607,-0.922841030491906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1124,-0.4576497164319221,-0.17694374831733398,-0.06833423558289535,-2.0030334866778756,-0.04707210632781032,-0.3646573564233303,-0.4016990576882594,-0.922841030491906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1127,-0.4458942815223635,-0.2570254848093167,-0.16340753330668706,-1.5622334874792099,-0.04707210632781032,-0.2372722530278483,0.6514108278645075,-0.1962938110808567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1128,-0.3567529852774036,-0.2657746851343202,-0.16772794356832477,0.23245222354392914,-0.04707210632781032,-0.3646573564233303,0.05464855938460628,1.1175723968829832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
